recipeid,env_score,nutri_score,meal_score,name,ingredients,instructions,category,images
161036,161.3277366,68.43896426,30,F?száres Zöld Chile Verde Sertéshús,"hagyma, só, fekete bors, kömény, babérlevél, csirkehús alaplé, fokhagyma gerezdek, kukoricaliszt","Helyezd a sertést, hagymát, sót, borsot, köményt és babérlevel?t egy nagy párolóedénybe; fedd le ví­zzel? forrald enyhén közepes lángon 1 és fél órán át, vagy amí­g a sertés megpuhul; szárd le a levet a sertésr?l; vedd ki a babérlevel?ket; vágd a sertést 1/2-es darabokra.

MEGJEGYZéS: Egy részét a sertésnek ebben a pontban leh?th?ted és fagyaszth?tod, majd kés?bb használh?tod carnitas készí­téséhez.

Töröld szárazra a párolóedényt; öntsd bel? a zöldségolajat és heví­tsd fel? amí­g az olaj majdnem füstöl; pirí­tsd meg a sertést az olajban, id?nként megkeverve, körülbelül 15 percig.

Amí­g a sertés még sül, készí­tsd el?a szószt: Távolí­tsd el?a jalapeno paprikák legnagyobb részét és a magok nagy részét; forrald fel?a csirkel?t egy közepes lábasban; adj hozzá tomatillot, jalapenot és fokhagymagerezdeket, majd forrald 3 percig; öntsd a lábas forró tartalmát turmixgépbe; turmixold simára.

í–ntsd a szószt a megpirí­tott sertésre; párold 15 percig alacsony lángon; s?rí­tsd, ha szükséges, egy 3 ev?kanál masa harina és 1/4 csésze ví­z keverékével? amí­g sima lesz.

MEGJEGYZéS: A chile verde-edet annyira csí­p?ssé vagy enyhé",Raguleves,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/16/10/36/pic0RoI9F.jpg"
323990,185.2409765,53.65328514,40,KÃ­nai s?lt oldalas,"fokhagyma gerezdek, paradicsomszósz, szójaszósz, hoisin szósz, vörösbor, friss gyömbér, méz","1. Vágd le a tarját egyes darabokra, és rendezd ?ket egy süt?rácsra egy süt?edényben. 2. Süsd 45 percig 150Ã‚Â°C-on.
3. Keverd össze a maradék hozzávalókat egy szósszá. 4. Kend meg a tarját könnyedén a szósszal, majd süsd további 30 percig.
5. Fordí­tsd meg a tarját, és kend meg több szósszal. 6. Süsd, amí­g a tarja szép barna lesz, kb. 30 percig.
7. Tálald és élvezd!",Sertés,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/39/90/picwII0XP.jpg"
322927,122.6364052,59.21772921,55,Almás sajtos kolbászgolyók,"darált kolbász, er?s cheddar sajt, tojás, almák","1. Keverd össze az összes hozzávalót egy nagy tálban. 2. Egy fagylaltkanál segí­tségével?formázz 5 cm átmér?j? golyókat.
Helyezd ?ket zsí­rozott süt?lapra, majd süsd ?ket 150 fokon, amí­g el?észülnek, kb. 30-45 percig.",Sertés,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/29/27/picQBZUdt.jpg"
327305,78.20194263,55.69382031,75,Ä‚Âœnnepi tojások,"darált kolbász, zöld paprika, piros édes paprika, újhagyma, paradicsom és zöld chilipaprika, darabos salsa, sajt p?ré, tojás, só, tejföl, tej","1. Egy serpeny?ben lassan pirí­tsd meg a kolbászt, paprikát és hagymát. 2. Kanalazd át a kolbász-hagyma keveréket papí­rtörl?re, szárd le, majd tedd félre. szárítsd meg a serpeny?t további papí­rtörl?vel? majd öntsd bel? a paradicsomot, zöld chilit, szalsát és a sajtot, majdf?zd, állandó kevergetés mel?ett, csak addig, amí­g a sajt el?lvad. 3. Vedd le a t?zr?l. Egy nagy tálban verd fel?a tojásokat, sót, tejfölt és tejet, majd forgasd bel? a kolbász keveréket és a paradicsom-sajt keveréket.öntsd át egy kiolajozott 18x28 cm-es süt?tálba. Süsd 325 fokon 25 percig, vagy amí­g a közepén megköt.",Reggel?,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/73/05/pic0lLnek.jpg"
484918,64.96257768,71.42709927,60,Madhur Jaffrey vegán mulligatawny levese,"tel?es fekete bors, extra sz?z olÃ­vaolaj, gyömbér, fokhagyma gerezdek, ?rölt kömény, ?rölt koriander, Madras curry por, curry por, kurkuma, ?rölt édeskömény, cayenne bors, csicseriborsó, yukon gold burgonya, vörös lencse, só, citromlé, kókusztej, korianderlevél","1. száraz pirí­tsd meg az egész borsot egy lábasban közepes lángon, amí­g illatos lesz., Adj hozzá olajat. 2. Amikor forró, tedd hozzá a gyömbért és a fokhagymát, és keverd 10 másodpercig, vagy amí­g illatos lesz. 3. Ezután add hozzá az összes f?szárt a köményt?l a cayenne borsig, és keverd további 10 másodpercig., Adj hozzá alaposan átmosott csicseriborsót és krumplidarabokat, és keverd össze a f?szárekkel?, Ezután add hozzá az alaposan átmosott lencsét a húslevessel?és a sóval. 4. Forrald fel? majd csökkentsd a h?fokot, és fed? alattf?zd 45 percig. 5. Ha a leves túl s?r? lesz, adj hozzá több vizet vagy húslevest az el?í­vánt s?r?ség el?réséig., 
Vedd le a t?zr?l. 6. Adj hozzá citromlevet és kókusztejet, majd turmixold össze a levest botmixerrel?(vagy turmixold adagokban a kí­vánt s?r?ség el?réséig)., Tálald korianderrel?dí­szí­tve.",Lencse,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/48/49/18/r7Ng9fh?temoZJdH8Qel?2016-02-29%2012.38.31.jpg"
211532,76.26333585,64.22258543,65,SzivárványszÃ­n? F?stölt Lazac Saláta Tésztában,"tészta, tejszÃ­nes sajt, Dijoni mustár, citromlé, szárÃ­tott kapor, f?stölt lazac, sz?l?paradicsom, tojás, répa, spárga, kapribogyók, szárÃ­tott petrezsel?emzöld","Melegítsd el? a süt?t 375 fokra. Lisztezett fel?leten nyújtsd ki a hideg tésztalapot. Vágj ki 4 darab 12x12 cm-es négyzetet. Egy tompa konyhakéssel?óvatosan vágj be 1,25 cm-re a négyzetek minden vágott szélét?l bel?ebb, hogy egy 10x10 cm-es bel?? négyzetet hozz létre. szárkáld meg a tészta bel?? 10 cm-es négyzetét, hogy ne dagadjon fel?túlságosan. Borí­tsd ki a bel?? négyzetet alufóliával vagy süt?papí­rral, majd hel?ezz rá száraz babot vagy rizst, hogy megakadályozd a tészta alapjának túlzott megemel?edését a süt?ben.

í“vatosan Helyezd át a négyzeteket a süt?lemezre, majd süsd 15-18 percig, vagy amí­g aranybarnák lesznek. Vedd ki a süt?b?l és hagyd kih?lni. Mí­g a tészta sül,f?zd meg a sárgarépa szeleteket a kí­vánt állagig, készí­tsd el? a többi hozzávalót és tedd félre.

Keverd össze a krémsajtot, a dijoni mustárt, a citromlevet és a szárított kaporral. Jól keverd össze és tedd félre.

Saláták összeállí­tása: í“vatosan távolí­tsd el?a fel?sleges fel?uffadt tésztát a bel?? 10x10 cm-es négyzetr?l, hogy a fel?let viszonylag lapos legyen. Kenj meg minden 10 cm-es tészta területet kb. 1,5 ev?kanál krémsaj",Zöldség,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/21/15/32/picj98e8c.jpg"
518042,94.34466198,51.01464506,75,Modern Muszaka,"paradicsom, kóser só, bors, bazsalikom, extra sz?z olÃ­vaolaj, sárga paprika, sárga burgonya, vöröshagyma, friss fokhagyma, sovány pulykahús, friss spenót level?k, ?rölt piros paprika, kóser só, frissen ?rölt bors","Melegítsd el? a süt?t 180 fokra. Moss meg és szárítsd meg a paradicsomokat. Vágj le mindkét végér?l egy vékony szeletet, majd vágd félbe és tedd egy tálba. Adj hozzá olí­vaolajat, sót, borsot és bazsalikomot, keverd össze óvatosan. Vegyük ki a paradicsomokat a tálból, és Helyezd ?ket egy süt?lapra egymástól körülbelül egy ujjnyi távolságra (a maradék olajkeveréket tedd félre). Tedd félre. Moss meg és szárítsd meg a paprikát. Forgasd meg a paprikát a tálban a maradék olajkeverékben, hogy minden oldala be legyen vonva. Helyezd a süt?lapra a paradicsomoktól távol. Helyezd a süt?lapot a süt? fel?? rácsára 180 fokra el?melegített süt?be összesen 30 percre. Fordí­tsd meg a paradicsomokat és a paprikát 15 perc után. Vegyük ki a paradicsomokat a süt?lapról egy tányérra kés?bbi fel?asználásra. Helyezd a paprikát egy cipzáras zacskóba. Tedd félre. Csökkentsd a süt? h?mérsékletét 160 fokra. TIPP íllí­ts be id?zí­t?ket, hogy közben más étel?ket is el?észí­thess af?zési id? alatt. Dörzsöld be a krumplit, hagyd rajta a héját, tedd egy lábasba ví­zbe, forrald fel? majdf?zd, amí­g félig meg nem f?. Vegyük ki a ví­zb?l, Helyezd egy tányérra kés?bb",Szószok,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/1803043237/AwjWuHAVQYaE2XG7QR5w_Modern%20Moussaka.jpeg"
171925,65.14664394,63.22589464,70,Répás csepp s?ti,"sárgarépa, vaj, fehér cukor, barna cukor, tojás, vanÃ­lia, finomliszt, szódabikarbóna, fahéj, só, pekándió, porcukor, vaj, krémsajt, vanÃ­lia","Melegítsd el? a süt?t 180Ã‚Â°C-ra. Keverd össze a vajat és a két cukrot egy nagy kever?tálban. Keverd krémesre (2-3 perc). Adj hozzá tojást és vaní­liát. Adj hozzá lisztet, szódabikarbónát, sót és fahéjat. Keverd hozzá a diót és a sárgarépát. Kanalazd a tésztát ev?kanálnyi adagokban zsí­rozott süt?papí­rral bélel? tepsire. Süsd 12-15 percig. Hagyd tel?esen kih?lni. Eközben verd fel?a porcukrot a vajjal, krémsajttal és vaní­liával, amí­g krémes lesz. Kenj minden kih?lt süt?t 2 teáskanálnyi krémmel?",Csepegtet?s sütemények,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/17/19/25/picoHFU7h.jpg"
265807,67.12537365,62.65452966,70,F?száres tök szeletek,"univerzális liszt, s?t?por, ?rölt fahéj, szódabikarbóna, só, tojás, s?t?tök, kristálycukor, pekándió, krémsajt, vaj, vanÃ­lia, porcukor","Melegítsd el? a süt?t 180Ã‚Â°C-ra. Egy közepes tálban keverd össze a lisztet, süt?port, fahéjat, szódabikarbónát és sót; tedd félre. Egy nagy kever?tálban verd össze a tojásokat, a tököt, a cukrot és az olajat egy el?ktromos kever?vel?közepes sebességen. Adj hozzá lisztkeveréket; keverd, amí­g jól össze nem áll. Ha száretnéd, keverd hozzá az apróra vágott pekándiót. Kenj ki egy zsí­rozatlan 38x25x2,5 cm-es süt?formát. Süsd 180Ã‚Â°C-os süt?ben 25-30 percig, vagy amí­g a közepébe szárt fa fogpiszkáló tiszta nem lesz. Hagyd tel?esen kih?lni a formában egy rácsra hel?ezve. Egy közepes tálban verd össze a krémsajtot, vajat és vaní­liát, amí­g habos nem lesz. Fokozatosan add hozzá a porcukrot, keverd, amí­g sima nem lesz. Kenj meg a tök szeleteket a krémmel? Ha száretnéd, szárd meg pekándarabokkal. Vágd kockákra. Fedd le, és tárold h?t?szekrényben legfel?ebb 3 napig.",Desszárt,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/26/58/07/picVezAjO.jpg"
203428,190.2999558,39.91437896,55,Sajtos hamburger pite,"hagyma, hamburger, paradicsomszósz, gombák, szárÃ­tott petrezsel?em, szárÃ­tott oregánó, só, bors, tojás, lágy cheddar sajt, amerikai sajt","Készí­ts egy két réteg? pitét és Helyezd egy pite tálba. Egy serpeny?ben pirí­tsd meg a hagymát ésf?zd addig, amí­g részben megpuhul. Adj hozzá a darált húst ésf?zd addig, amí­g el?észül; szárd le a zsí­rt. Adj hozzá paradicsomszószt, petrezsel?met, oregánót, gombát, sót és borsot. Válaszd szét az egyik tojást és tedd félre a sárgáját; verd fel?a maradék tojásokat és öntsd a fel?t a pite aljára. Kanalazd a húskeveréket a tésztába. Rendezd el?a sajtszeleteket ezen. Kenj rá a maradék tojáskeverék. Helyezd rá a tetejét és vágj bel? szeleteket. Laza csí­kokkal fedd be a széleket, hogy ne legyenek túl barnák. Süsd 180 fokos süt?ben 20 percig. Fedd le a pite közepét laza fóliával és süsd további 20 percig. Hagyd állni 10 percig miel?tt tálalnád.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/20/34/28/picQrWmIq.jpg"
15529,76.33242442,68.03069038,60,Répatorta - Nagy,"sárgarépa, világosbarna cukor, mazsola, tojás, fehér cukor, vanÃ­lia kivonat, aprÃ­tott ananász, finomliszt, szódabikarbóna, só, ?rölt fahéj, dió, pekánia dió","Egy közepes tálban keverd össze a reszel? sárgarépát és a barna cukrot. Tedd félre 60 percre, majd keverd hozzá a mazsolát. Melegítsd el? a süt?t 350 fokra. Kend ki két 10 hüvel?kes tortaformát, hel?ezz süt?papí­rt a formák aljára, kend be a papí­rt és lisztezd be az egész formát. Három 8 hüvel?kes formában is el?észí­th?t? egy igazán magas torta. Egy nagy tálban verd fel?a tojásokat világossá, fokozatosan keverd hozzá a fehér cukrot, az olajat és a vaní­liát. Keverd hozzá az ananászt. Keverd össze a lisztet, szódabikarbónát, sót és fahéjat, keverd a nedves keverékbe, amí­g fel?zí­vja. Végül keverd hozzá a sárgarépa-keveréket és a diót.öntsd egyenletesen a el?készí­tett formákba. Süsd 45-50 percig a el?melegített süt?ben, amí­g a torta megsül (tesztel? fogpiszkálóval). Hagyd h?lni 10 percig, miel?tt kivennéd a formából. Amikor tel?esen kih?lt, töltsd meg enyhén édesí­tett krémsajt töltel?kkel?és kend meg vajkrém mázzal.",Desszárt,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/15/52/9/picEu3sQg.jpg"
13162,133.1333902,64.03061461,45,Fehérboros-fokhagymás kagylók,"kagylók, száraz fehérbor, mogyoróhagyma, fokhagyma gerezdek, só, vegyes friss f?szárnövények, vaj","í–blí­tsd le és dörzsöld meg a kagylókat hideg ví­z alatt., Ujjaidat vagy hámozókést használva távolí­tsd el?a szakállakat (a kagylóhéjáról lógó szálakat), majd dobd el?, Egy nagy lábasban közepes lángon melegítsd fel?a bort, a hagymát, a fokhagymát és a sót., Forrald 5 percig., Add hozzá a kagylókat, fedd le, majd növel? a h?fokot magasra.,f?zd, amí­g az összes kagyló kinyí­lik, kb. 5 percig., Keverd hozzá a f?szárnövényeket és a vajat., Vedd le a t?zr?l., Osztasd el?a kagylókat és a levet négy tálka között., Tálald azonnal.",Ebéd/Prémium,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/13/16/2/rVJgeMcURm2uDswYmh9h_DSC05047-2.jpg"
536052,156.3150512,61.4965074,40,Egyszár?en el?észÃ­th?t? s?t?ben s?lt csirkemel? parmezános bundában,"csont nélk?li csirkemel?, olÃ­vaolaj, liszt, szárÃ­tott oregánó, szárÃ­tott bazsalikom, fekete bors, tengeri só, fokhagymapor, száraz vörösbor, mozzarel?a sajt","Melegítsd el? a süt?t 200 fokra. Locsold meg olí­vaolajjal a 23x33 cm-es süt?tálat. Tedd félre. Mossd meg a csirkemel?eket hideg ví­z alatt, majd szárítsd meg papí­rtörl?vel? Tedd félre. Egy nagy tálban keverd össze a zsemlemorzsát, lisztet, oregánót, bazsalikomot, borsot, sót és fokhagymapor. Keverd össze alaposan. Forgasd meg benne a csirkemel?eket a lisztes keverékben, majd rendezd el?az olí­vaolajjal kikent süt?tálban. Süsd 200 fokon 20-25 percig, vagy amí­g aranybarna lesz. Vedd ki a süt?b?l.öntsd rá a marinara szószt, vörösbort és sajtot. Fedd le, majd süsd további 20 percig. Vegyed le a fed?t, és süsd még további 10 percig. Tálald tésztával és kevert zöld salátával. 4 személy részáre. Kétszáres mennyiségben is el?észí­th?t?.",Európai,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/2001338859/21NFSEZrQYa4ixen995b_2.jpg"
507546,196.7419639,38.03730337,55,Töltött olasz paprikák,"Darált marhahús, ricotta sajt, mozzarel?a sajt, zöld paprika, paradicsomszósz, só, bors","Melegítsd el? a süt?t 350 fokra. Egy nagy tálban keverd össze a darált húst, ricotta sajtot, 1/2 csésze mozzarel?át, sót, borsot és a paradicsomszósz fel?t, amí­g jól össze nem keverednek. Vágd le a paprikák tetejét, majd távolí­tsd el?a magokat és a hártyát. Egy kis késsel?vágj néhány kis bemetszést az egyes paprikák aljába, hogy lecsorogjon bel?lük a folyadék. Válassz egy süt?edényt, amel? szárosan befogja a paprikákat; öntsd a maradék szószt az edény aljára. Rendezd el?a paprikákat nyitott oldalukkal fel?el?, és töltsd meg ?ket a töltel?kkel? szárd meg a maradék mozzarel?ával. Permetezz meg egy nagy alumí­niumfólia darabot süt?spray-vel? Helyezd a permetezett oldalt lefel? a paprikákra. Süsd lefedve 30 percig. Fedd fel? majd süsd további 50 percig, vagy amí­g a hús átsül és a sajt buborékol.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/50/75/46/picoJS4Gr.jpg"
228983,101.7856258,48.76561931,75,KÃ­nai salátás csirkemel? tacos,"Darált sertéshús, fokhagymagerezdek, vízililiom, sambal oel?k, lime lé, piros paprika, zel?erszár, világos szójaszósz, rizsecet, saláta level?k, újhagyma","1. Melegítsd fel?az olajat a wokban vagy nagy serpeny?ben, pirí­tsd meg a sertéshúst és a fokhagymát kb. 5 percig, vagy amí­g a sertéshús megváltozik a szí­nét és átsül. Keverd hozzá a ví­zgesztenyét, a sambalt, a citromlevet, a paprikát, a zel?ert, a szószt és a ecetet;f?zd, kevergetve, amí­g a zöldségek éppen megpuhulnak. 2. Vegyük le a t?zr?l; keverjük hozzá a tésztát. Hel?ezz két salátalevel?t tálalótányérokra; töltsd meg sertéshús keverékkel?és szárd meg szeletel? újhagymával.",Ebéd/Prémium,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/22/89/83/pic0LAxde.jpg"
432410,116.0428375,48.69726811,70,Havaii lassúf?z?s csirke részlet 2,"Csont nélk?li csirkemel?, csirkel?, ananász kockák, ecet, barna cukor, szójaszósz, fokhagyma gerezd, zöld paprika, kukoricaliszt, víz","Süssd meg a csirkés csí­kokat olajban, majd tedd át a lassúf?z?be. Keverd össze a maradék hozzávalókat, keverd jól össze, és öntsd a csirkére. Fedd le,f?zd magas h?fokon 4-6 órán keresztül. Tálald fehér rizzsel?",Csirkemel?,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/43/24/10/piczWIDT3.jpg"
324104,181.3776582,38.19785256,60,Marhapörkölt pogácsa tálban,"Darált marhahús, vöröshagyma, zöld paprika, paradicsomszósz, chili por, cheddar sajt, tejföl, tojás","Melegítsd el? a süt?t 190 fokra. Egy nagy tapadásmentes serpeny?ben pirí­tsd meg a darált húst a hagymával és zöld paprikával. szárd le a fel?sleges zsí­rt. Keverd hozzá a paradicsomszószt, a chiliporot és a fokhagymás sót. Hagyd rotyogni. Oszd el?a keksztésztát 10 részre; vágd mindegyiket félbe. Nyomkodd az aljára 10 keksz félét egy kiolajozatlan 20 vagy 23 cm-es négyzet alakú süt?formában. Egy tálban keverd össze a sajtot a tejföllel?és a tojással. Vedd le a húskészí­tményt a t?zr?l és keverd hozzá a tejfölös keveréket. Kanalazd a keksztésztára. Rendezd el?a maradék keksz félét a tetején. szárd meg a maradék 2,5 dl sajttal. Süsd 25-30 percig, amí­g aranybarna lesz.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/32/41/04/picWaY38D.jpg"
412475,53.90269714,66.12123879,70,Alap Friss Paradicsomszósz,"hagyma, fokhagyma gerezd, olÃ­vaolaj, friss paradicsom, újhagyma, zöld paprika, só, fekete bors, ánizsmag, oregánó level?k, rozmaring, paprika, száraz vörösbor","1. Egy nagy lábasban pirí­tsd aranybarnára a hagymát és fokhagymát olí­vaolajon közepes lángon (kb. 15 percig, id?nként megkeverve). Közben mártsd bel? a paradicsomokat, néhányat egyszárre, forrásban lév?ví­zbe 1 percre; majd emel? ki és mártsd hideg ví­zbe. 2. Húzd le és dobd el?a héját.
2. Vágd a paradicsomokat nyolcadokra, majd add hozzá a pirí­tott hagymához, valamint a újhagymát, zöld paprikát, sót, borsot, édeskömény magot, oregánót, rozmaringot, pirospaprikát, és a 2 csésze száraz vörösbort.
3. Forrald fel?a keveréket, közben egy nehéz fakanállal keverd szét a paradicsomokat. 4. Fedd le, csökkentsd a h?fokot, és párold 1 órán keresztül. 5. Vegyed le a fed?t és forrald addig, amí­g 8 csészáre be nem s?r?södik.
6. Használh?tod a mártást mel?gen, hagyd kih?lni és tárold h?t?ben 3 napig, vagy fagyaszth?tod akár 4 hónapig.",Szószok,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/41/24/75/pic03f3Eo.jpg"
140830,113.7688701,53.21233929,65,Egyszár? Csirkés Diván,"csirkehús, fagyasztott brokkoli, majonéz, curry, citromlé, cheddar sajt","1. Melegítsd el? a süt?t 180 fokra. 2.f?zd meg a brokkolit a csomagoláson lév?utasí­tás szárint, rendezd el?egy kivajazott 23 x 28 cm-es tepsiben. 3. Vágd fel?a megf?tt csirkét szeletekre, rendezd el?a tepsiben. 4. Keverd össze a levest, majonézt, curryt és citromlevet, majd öntsd a csirke tetejére. 5. szárd rá a cheddar sajtot. 6. Süsd 180 fokon 25 percig. el?re is el?észí­th?ted és h?t?ben tárolh?tod, ekkor a sütési id?t 50-55 percre növel?. Nyers csirkével?a sütési id? 30-40 perccel?meghosszabbodik, vagy annyi ideig, amí­g a csirke el?észül.",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/14/08/30/euRswOSkR5mgOIWXQPNW_20180223_143437.jpg"
524189,61.89495705,71.78321655,60,Tökös f?száres muffin,"nem sózott vaj, kristálycukor, tojás, tök, finomliszt, tökpite f?szárkeverék, ?rölt fahéj, só, szódabikarbóna, ?rölt gyömbér, Ã­ró, vaj, krémsajt, porcukor, vanÃ­lia","1. Melegítsd el? a süt?t 180 fokra. 2. Készí­ts ki 24 muffin formát papí­r betétekkel? 3. Keverd habosra a vajat és a cukrot. 4. Egyesével?add hozzá a tojásokat, alaposan fel?erve mindegyik hozzáadás után. 5. Adj hozzá tököt és keverd össze alaposan. 6. Szitáld át a lisztet, a tökös süteményf?szárt, a fahéjat, a sót, a szódabikarbónát és a gyömbért, majd keverd össze. 7. Váltakozva add hozzá a tejsavót. 8. Töltsd meg a muffin formákat 3/4-ig, majd süsd 20-25 percig, amí­g a fogpiszkáló tiszta nem lesz. 9. Hagyd h?lni 10 percig, miel?tt rácsra tennéd át. 10. A krémhez keverd habosra a vajat és a krémsajtot. 11. Két részletben add hozzá a cukrot, alaposan fel?erve mindegyik hozzáadás után. 12. Adj hozzá vaní­liát, keverd össze. 13. Töltsd egy habzsákba kerek cs?vel? 14. Kenj vagy nyomj habot minden muffin tetejére. 15. szárd meg fahéjjal, ha száretnéd.",Desszárt,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/0/la8oQ3vRxqfg9P8Bfkew_913201-930-02.jpg"
496651,191.833886,59.17999711,30,Legfinomabb alap Enchilada-hoz. 6 hozzávaló!,"Darált marhahús, tejföl, lisztes tortillák","1. Süssd meg a darált húst közepes lángon.,öntsd le a zsí­rt (vagy ne tedd, és adj hozzá 3/4 csésze vizet és taco f?szárt, majd vedd vissza a lángot alacsonyra párolni., Melegítsd el? a süt?t 180 fokra., Tegyél egy rakás tortillát a mikrohullámú süt?be, és melegítsd 1 percig., Miközben mindez el?észül, vedd el? a t?zálló tálat (13x7., Keverj össze 1 üveg szalsát 16 uncia tejföllel?a tálban, ez kissé furcsa, rózsaszí­n szí­nt fog adni - hagyd í­gy!, Vedd ki a mel?g tortillarakást, és Helyezd ?ket a t?zhel? mel?é, a taco hús közel?be., Tedd a t?zálló tálat a tortillarakás mel?é., Tegyél 1 mer?kanálnyi húst a tortillába (ez lesz a keverék 1/7-e!)., Tekerd fel?(burrito vagy enchilada stí­lusban (vagy egyszár?en csak tekerd fel??ket!, Nyomd bel? a szalsa/tejföl keverékbe a tálban., Tedd az összes 7-et a tálba, és csúsztass egy kanalat vagy kést közéjük, hogy minden oldaluk be legyen vonva a szósszal. 2. Kanalazz rájuk még több szószt., Ha a tetejük nincs bevonva szósszal, adj hozzá több szalsát., Süsd 20 percig., szárd meg sajttal. 3. Süsd még 10 percig., Vedd ki a süt?b?l, és pihentesd 5-10 perc",Egytálétel,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/49/66/51/picw3loKT.jpg"
451001,76.18897177,63.72445687,65,Szent Patrik nap alacsony zsÃ­rtartalmú Lassúf?z?s zöldborsóleves baconnal,"szalonna, répa, víz, babérlevél, só","1. Egy lassúf?z?ben keverd össze a vizet, sárgarépát és hagymát, majdf?zd magas h?fokon, amí­g a sárgarépa könnyen harapásra, de még nem puha. (körülbelül 2,5-3 óra.)
2. szárd át a száraz borsót egy szár?n, és el?en?rizd, hogy nincs-e köztük kavics vagy más nem kí­vánt tárgy.öblí­tsd le hideg ví­zzel? majd öntsd a lassúf?z?be a babérlevéllel?és sóval együtt.f?zd magas h?fokon két órán keresztül.
3.öntsd a valódi morzsolt bacon zacskóját a keverékbe, ésf?zd még egy órán keresztül.
4. Tálald forrón.
5. JEGYZETEK
#1. A borsók legalább három órán át való magas h?fokon valóf?zése a lassúf?z?ben saját krémes állagot hoz létre, ezért nem javaslom tej hozzáadását a recepthez. száretem, ha a borsók állaga megegyezik a baconéval, ezért három óra után lekapcsolom a h?t. De ha inkább simább borsólevet száretsz,f?zd még egy-két órán keresztül.
#2. A receptb?l kihagyh?tod a sót, mivel?a bacon el?gend? nátriumot ad a receptnek, de szárintem a só kiemel? a borsó és sárgarépa édességét.
#3. Kihagyh?tod a bacon-t, hogy tel?esen zsí­rmentes legyen, de szárintem í­gy kevésbé lenne finom.",Zöldség,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/45/10/01/picvvs73A.jpg"
78034,246.3691413,23.73662295,55,Görög bárány- és fetagombócok,"darált bárányhús, fetasajt, friss petrezsel?em, friss menta, fokhagyma","Keverd össze az összes hozzávalót., Formázz golyókká., Grillezd 15 percig 200 fokon., Tálald rizzsel? tabbouleh-val, hummusszal, pitával stb., vagy tahini mártással és élvezd!",Bárány,"h?tps://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/78/03/4/picdIwK6S.jpg"
